,id,explanation_method,comprehensiveness,sufficiency,prob
156,1522,decompx,0.6652167463167147,0.02662167585257328,0.9997768998146057
157,3295,decompx,0.7091110268956982,0.03659451315179467,0.9882568717002869
158,495,decompx,0.7705410674771931,0.00829709203619706,0.9994595646858215
159,317,decompx,0.4746723776191192,0.06721804596764862,0.9997891783714294
160,4319,decompx,0.1534165988365809,0.010345713297526041,0.9999147653579712
161,2583,decompx,0.8110540317615637,-0.10823248707585864,0.8274156451225281
162,4536,decompx,0.7752220822860383,0.05122912344005373,0.9978781938552856
163,551,decompx,0.7862473956498117,0.031007506115281063,0.9997945427894592
164,950,decompx,0.8002028139468668,0.031752797678626814,0.9994804263114929
165,2681,decompx,0.9546583337666832,0.008239750926559037,0.9999220371246338
166,1720,decompx,0.07094796408306468,0.006645423444834622,0.9999356269836426
167,3845,decompx,0.6219817161399988,0.0071497842669487,0.9999325275421143
168,1653,decompx,0.2882249197456986,0.04613108858466149,0.9996042847633362
169,1475,decompx,0.7463277379612032,0.027379373136239175,0.9997835755348206
170,826,decompx,0.4067340987069266,0.025550877622195652,0.9995926022529602
171,2235,decompx,0.4686584358748335,0.05750468602547279,0.999569833278656
172,1061,decompx,0.8900948400257039,-0.0005915243178606034,0.9787567257881165
173,2353,decompx,0.16577008425020703,0.003607932259054745,0.9999254941940308
174,2771,decompx,0.0856127331131383,0.007856307845366629,0.9999061822891235
175,3467,decompx,0.6855296348371052,-0.0032735990511404502,0.9314789772033691
176,1672,decompx,0.21582111716270447,0.008545477648039122,0.9999165534973145
177,4093,decompx,0.9250805413660904,0.033848262661033204,0.9991058707237244
178,2772,decompx,0.6477657150486872,0.024084306477258604,0.9991812109947205
179,1352,decompx,0.6737293793380054,0.00933203763431973,0.9998832941055298
180,1168,decompx,0.6430612060945184,0.0027668963779102673,0.9999322891235352
181,1928,decompx,0.6148390482748962,0.04420612156391144,0.9986489415168762
182,2714,decompx,0.11256403537990992,-0.8298190171644092,0.11479184031486511
183,3211,decompx,0.9549399509847125,0.023359381528787835,0.9995595812797546
184,4227,decompx,0.5202436038791284,0.028010458276982893,0.9997430443763733
185,2379,decompx,0.852017172781052,0.007413341104984284,0.9999288320541382
186,3649,decompx,0.9173915337473671,0.04160474195248551,0.9995450377464294
187,3624,decompx,0.6541421634099651,0.007134677433386081,0.9999358654022217
188,3790,decompx,0.919369192075658,0.004524818126191484,0.999904990196228
189,1898,decompx,0.4394857806397513,0.007114312478474208,0.9999339580535889
190,1664,decompx,0.7840426788224202,0.0418265632500774,0.9989643096923828
191,3412,decompx,0.23988758140193248,0.00837205712859695,0.9999347925186157
192,4179,decompx,0.6574455702221409,0.043086305757363635,0.9941614270210266
193,32,decompx,0.8883709272105569,0.026887948982990705,0.9821522831916809
194,1218,decompx,0.02924543745974277,0.003911402631313243,0.9999226331710815
195,2565,decompx,0.04722834044489367,0.0018072251615853146,0.9999243021011353
196,2385,decompx,0.848515390874818,0.003703078031539917,0.9999302625656128
197,2592,decompx,0.6578406391399247,0.02907281517982483,0.9977458119392395
198,3443,decompx,0.1190940208422641,0.003593234966198603,0.9997656941413879
199,3365,decompx,0.12107226958400324,0.008208445812526503,0.9999244213104248
200,338,decompx,0.938081842850232,0.03232441509240552,0.9987408518791199
201,1346,decompx,0.25998954764670795,0.18739140116506153,0.9936249256134033
202,4523,decompx,0.8295117108572648,0.026508415255833556,0.9980921149253845
203,4054,decompx,0.7744060043676071,-0.012208888693800513,0.9510001540184021
204,1577,decompx,0.3902011101550244,0.030952110252481825,0.9997733235359192
205,1123,decompx,0.8152682123120961,0.0583609975874424,0.9992254972457886
206,3777,decompx,0.019888058880174104,-0.8201053402717075,0.03357516974210739
207,752,decompx,0.3746587353070145,0.005807978951412699,0.9999350309371948
208,681,decompx,0.786353438301541,0.030438627878373318,0.9996629953384399
209,4433,decompx,0.5418069701340037,0.07125499565154314,0.999805748462677
210,1904,decompx,0.42681295785671236,-0.43795871405074227,0.4504333734512329
211,2342,decompx,0.2890930282978379,0.04068288009385673,0.99979168176651
212,2364,decompx,0.07151882621374997,0.006704215298999439,0.9999332427978516
213,778,decompx,0.36824613945337675,0.037248220420995,0.9087198972702026
214,3001,decompx,0.7969548027872406,0.0621683614497835,0.9997116923332214
215,3200,decompx,0.7671638400742699,0.0534778021668133,0.9997715353965759
216,3921,decompx,0.6981091859200222,0.03468765789326632,0.9997405409812927
217,3545,decompx,0.7965500865128192,-0.004366925972349504,0.961864173412323
218,542,decompx,0.16377743567739214,0.008928743430546351,0.9996552467346191
219,2272,decompx,0.7344052205056263,0.01999523291985194,0.9994385838508606
220,391,decompx,0.9782281458093692,0.026347200500599126,0.9939079284667969
221,1979,decompx,0.06639949824311771,-0.8761428543180227,0.08030615746974945
222,1150,decompx,0.9061947719947057,0.00819894252344966,0.9544633030891418
223,149,decompx,0.07667867967060633,0.024428726945604596,0.9999338388442993
224,2570,decompx,0.9150052158774997,0.029845828876683588,0.9997407793998718
225,927,decompx,0.7202978302541722,0.02728136269641774,0.9993878602981567
226,4017,decompx,0.45563402501725114,0.011873749169436369,0.9998778104782104
227,1398,decompx,0.8348082015416403,0.019675460114490752,0.9997422099113464
228,3635,decompx,0.6493697427816058,0.024608371690625234,0.9997974038124084
229,505,decompx,0.4146453175813921,0.015870617282006047,0.9999276399612427
230,3423,decompx,0.8898000230785842,0.05779890047434049,0.9711435437202454
231,3247,decompx,0.6517551124561578,0.0044488248725732165,0.9999269247055054
232,1895,decompx,0.8185646408985323,0.049798952208624944,0.9992431402206421
233,2286,decompx,0.6971289410555203,0.025964670521872384,0.9997827410697937
234,4232,decompx,0.8484634216082567,0.025353506207466125,0.9912011623382568
235,2595,decompx,0.27128032222390175,0.024046029895544052,0.999797523021698
236,1770,decompx,0.4573526441660785,0.00849713828112628,0.9999250173568726
237,1267,decompx,0.7745838315152496,0.026361573600407803,0.9974930286407471
238,3124,decompx,-0.0019781906508300876,-0.8670478379071662,0.02968371845781803
239,2125,decompx,0.706574037712666,0.03210784015910966,0.9993288516998291
240,1659,decompx,0.8194850518866588,0.048467309356965416,0.9995197057723999
241,2909,decompx,0.3230955688282847,0.044337711110711095,0.9995369911193848
242,1765,decompx,0.07112555919835965,0.12520370446145535,0.9996777772903442
243,1560,decompx,0.7179552174888418,-0.1579339608398019,0.7586172223091125
244,2967,decompx,0.6748445480819404,0.009023446175787184,0.9999127388000488
245,1416,decompx,0.5621683803585578,0.04045228528625825,0.9996176958084106
246,1630,decompx,0.19683011163558278,0.028727672355515616,0.9992948770523071
247,449,decompx,0.7402531448210221,0.030254610229370205,0.9996140599250793
248,152,decompx,0.9127907726158913,0.0286929448539356,0.9958680868148804
249,211,decompx,0.7908317337631681,0.02223432170493262,0.9996917247772217
250,2032,decompx,0.8222442033084657,0.033536850957066884,0.9982683658599854
251,902,decompx,0.6328881642608067,0.0609483716961665,0.9995760321617126
252,3436,decompx,0.7323576728674347,0.030743877973351905,0.9944562315940857
253,3198,decompx,0.8638412846070423,0.03102094352245331,0.9997273087501526
254,57,decompx,0.34124996594320506,-0.5724572774309379,0.3667914569377899
255,3164,decompx,0.3820656942861045,0.001703950704312792,0.9999340772628784
256,4303,decompx,-0.022411092180149392,-0.9728569945895132,0.001042672898620367
257,1927,decompx,0.47275259024981,0.053555979703863464,0.999768078327179
258,3206,decompx,0.5657073152251542,0.008630776727521742,0.9999173879623413
259,3388,decompx,0.8823851795697754,0.05372532821175727,0.9987599849700928
260,816,decompx,0.3932713409885764,0.006078379849592845,0.9999394416809082
261,3284,decompx,0.12019850235236318,0.011520760624032272,0.9999366998672485
262,2765,decompx,0.9390917767338508,0.019170936555243455,0.9997808337211609
263,3970,decompx,0.19230969407056508,0.008208133672413073,0.9998588562011719
264,885,decompx,0.08726589142937552,0.05490188200704076,0.9996283054351807
265,249,decompx,0.8668524109187626,0.036540187654956695,0.9996722936630249
266,2203,decompx,0.7212340026558872,0.019914114808148527,0.9986516833305359
267,3115,decompx,0.4534003820707567,0.004831489993304741,0.9999405145645142
268,2341,decompx,0.011702010797899823,0.006535428901051366,0.999940037727356
269,4132,decompx,0.8208674851292634,-0.01952462137307761,0.952293336391449
270,1781,decompx,0.12441293390778203,0.003953922539949417,0.999897837638855
271,4488,decompx,0.4945004362987516,0.009530724390693333,0.9999198913574219
272,44,decompx,0.33569486582508457,0.03512035310268402,0.9997947812080383
273,2390,decompx,0.5084968619048595,0.03670587639013926,0.9996523857116699
274,286,decompx,0.43577113353901287,0.02218065173788504,0.9993798732757568
275,1094,decompx,0.7893653408896599,0.0197270107367691,0.9890894293785095
276,1962,decompx,0.25717541005681543,0.02055263197889515,0.9997689127922058
277,4530,decompx,0.8288000044299335,0.02251348335568498,0.9996106028556824
278,202,decompx,0.17874522924423217,0.004054404497146606,0.9994975328445435
279,237,decompx,0.17955690816692685,0.004597196112508359,0.999850869178772
280,2519,decompx,0.5528756931889802,0.06910794973373413,0.9993638396263123
281,3870,decompx,0.8194421007418914,0.02141564847061447,0.9977250695228577
282,1108,decompx,-0.018495163271230314,-0.40229826950720354,0.00018701479712035507
283,2449,decompx,0.7018957119503552,0.03745882914346807,0.9996224641799927
284,2525,decompx,0.7240302887382584,0.026581804091865953,0.9997791647911072
285,357,decompx,0.7813683881224437,0.022319865453502407,0.9797533750534058
286,736,decompx,0.7112710400940462,0.015725388129552206,0.9999127388000488
287,3918,decompx,0.33869866470340637,0.010486297309398651,0.9999202489852905
288,3848,decompx,0.023986711695387557,0.008309401370383598,0.9999294281005859
289,1953,decompx,0.7980069578957877,0.07889906829223037,0.9960936903953552
290,1131,decompx,0.8159409321863981,0.07687719000710382,0.8859970569610596
291,261,decompx,0.07173914931438587,0.0030371215608384875,0.9999376535415649
292,3113,decompx,0.6446708410978317,0.043679839372634886,0.9989184141159058
293,379,decompx,0.601836152862698,0.021647682373828078,0.9996964931488037
294,4263,decompx,0.7414105340826492,0.023006967436044645,0.9997733235359192
295,1521,decompx,0.5170199959075371,0.030511725486980543,0.9997854828834534
296,1006,decompx,0.19652712039458445,0.005758397090129363,0.9999394416809082
297,2099,decompx,0.969952620227293,0.02729789222159037,0.9996212720870972
298,4293,decompx,0.44365933601345336,0.009523039204733713,0.9999294281005859
299,436,decompx,0.16216227928033242,0.00495499143233666,0.9994258880615234
300,368,decompx,0.7244892192849268,0.014602016905943553,0.9812131524085999
301,3335,decompx,0.7065133889700519,0.02540164766833186,0.9994614720344543
302,3450,decompx,0.8000869033675435,-0.012196039391118426,0.9562457799911499
303,939,decompx,0.6805048992135818,0.032254302608115334,0.9997876286506653
304,3596,decompx,0.5692766611191861,0.01961790770292282,0.9997244477272034
305,4027,decompx,0.29634601358945173,0.004293327530225118,0.99993896484375
306,4056,decompx,0.23505222156905292,0.001477887755946109,0.9999409914016724
307,3946,decompx,0.8018967106676939,0.035850933736615014,0.9994204044342041
308,1429,decompx,0.8708914566534356,0.008310843736697465,0.9995761513710022
309,3847,decompx,0.8332077059102185,0.02654694765806198,0.9996820688247681
310,1195,decompx,0.6685804242057906,0.02107762694058399,0.9880417585372925
311,1003,decompx,0.7115322646861739,0.017573343506499903,0.9997404217720032
312,1465,decompx,0.5384936485478344,0.021464958786964417,0.9996582269668579
313,2308,decompx,0.9760601953758153,0.06662322992328988,0.9997614026069641
314,250,decompx,0.2230224255272737,-0.7383583461244901,0.2267824411392212
315,1579,decompx,0.7262579462371721,0.0234300112578927,0.9956309795379639
316,3954,decompx,0.5483670138515705,0.006783998289773631,0.9999417066574097
317,1105,decompx,0.4339166386052966,-0.035436724126338956,0.9329100847244263
318,3569,decompx,0.8643304233397873,0.02816755123235084,0.9985590577125549
319,3943,decompx,0.5789787707229456,0.02268851013519825,0.9352025389671326
320,1610,decompx,0.5969780074693717,0.023749677509796327,0.9997870326042175
321,3003,decompx,0.6174574576467627,0.0018737057469925792,0.999936580657959
322,2100,decompx,0.6272905762689884,0.0771728516979651,0.9997678399085999
323,403,decompx,0.8514527592606927,-0.004999585788358341,0.9727258682250977
324,2746,decompx,0.8986488211880699,0.017243761893199837,0.9949716329574585
325,4535,decompx,0.5936073208136572,0.02067689431157518,0.9998130202293396
326,1022,decompx,0.7741706256565521,0.014794258400797844,0.9999343156814575
327,1764,decompx,0.849493330775153,0.02442442625761032,0.999531626701355
328,2231,decompx,0.8333304861080251,0.015601925551891327,0.9999216794967651
329,3830,decompx,0.597221162961796,0.04537907261401415,0.9994798302650452
330,3357,decompx,0.26559415177964585,0.009016038441076511,0.9999380111694336
331,1154,decompx,0.6315621174871922,0.02409757496345611,0.9997674822807312
332,4461,decompx,0.2606217557070207,0.0038093206833819952,0.999925971031189
333,4356,decompx,0.8728087251102432,0.005560995271319852,0.9884882569313049
334,1788,decompx,0.8948069460160213,0.0048299818014612,0.9775946736335754
335,813,decompx,0.9119173571085007,0.021757039551933605,0.9953723549842834
336,344,decompx,0.7081473112597855,0.04938763380050659,0.9997469782829285
337,1353,decompx,0.7227646376385287,0.01992244014273519,0.9959602952003479
338,3951,decompx,0.6039441609375027,0.004437902752234012,0.9999208450317383
339,2427,decompx,0.7367876447554279,0.00828529539562407,0.9998633861541748
340,3287,decompx,0.7504195796500426,0.05704340028266112,0.9947953820228577
341,1226,decompx,0.4385459447597585,0.007568561449283507,0.9998615980148315
342,1678,decompx,0.5375341911776326,0.023953815492299888,0.9995608925819397
343,2941,decompx,0.5438522251277436,0.006148258360420785,0.999510645866394
344,1740,decompx,0.24962058845657584,0.00524641537084812,0.9999262094497681
345,168,decompx,0.7157895333556966,0.06008818325671283,0.9996610879898071
346,4577,decompx,0.6624154781059521,0.02181066336428247,0.9994586110115051
347,1363,decompx,0.8322449766705783,0.016677008072535197,0.9998170733451843
348,853,decompx,0.25573659464716914,0.034343366026878354,0.9996707439422607
349,387,decompx,0.6812704703222741,0.018815657379580478,0.9996510744094849
350,3356,decompx,0.36448802550633747,0.08070071254457746,0.998764157295227
351,3746,decompx,0.852979692253002,0.04975966657652999,0.9961488246917725
352,3411,decompx,0.4502072708728986,0.007699073889316657,0.9998961687088013
353,880,decompx,0.9078673850053747,0.04343759144345919,0.9992817044258118
354,3464,decompx,0.9367311309858527,0.020156719256192446,0.9997746348381042
355,1034,decompx,0.6744154474361697,0.010999917984008789,0.9996588230133057
356,3564,decompx,0.7365166923242875,0.020189536024223676,0.9997032284736633
357,84,decompx,0.6372501755831763,0.03671315464783798,0.9995858073234558
358,3903,decompx,0.6332657990149326,0.03550266515877512,0.9993438124656677
359,1772,decompx,0.78410354746504,0.03777149899138345,0.9610466361045837
360,42,decompx,0.6596249380910938,-0.049387923695824364,0.9146188497543335
361,4097,decompx,0.8218597062919086,0.031053087957527325,0.9793807864189148
362,2943,decompx,0.7518120988522872,0.036876822320314556,0.9995664954185486
363,4262,decompx,0.7854024292084831,0.04800141461920447,0.9997207522392273
364,3099,decompx,0.0017177080381598727,-0.6897012464374908,0.007520559709519148
365,3982,decompx,0.9012588055258764,0.020943444889084794,0.977266788482666
366,3797,decompx,0.8929388290092246,0.040476531568975724,0.966303825378418
367,1730,decompx,0.798175780473023,0.03557227264073762,0.9996324777603149
368,2616,decompx,0.8661521394663539,0.02301361686304996,0.9995546936988831
369,476,decompx,0.8819620043096774,0.03731492499808793,0.9997815489768982
370,1489,decompx,0.6084403798322786,0.018216350843960588,0.999782383441925
371,2295,decompx,0.8053657999574547,0.03358802144847265,0.9995661377906799
372,468,decompx,0.5913992549136916,0.054689074866473675,0.9995942711830139
373,3608,decompx,0.6184320780677642,-0.014952670274810358,0.9273435473442078
374,4098,decompx,0.45650327123883294,0.02475194578490606,0.9984337687492371
375,1874,decompx,0.5550775758899926,0.06865791470876761,0.9997912049293518
376,290,decompx,0.5898918030614203,0.03663305315104398,0.9997487664222717
377,383,decompx,0.18490723205300477,0.0016345026401373057,0.9999401569366455
378,3175,decompx,0.7288076708558947,0.02401147037744522,0.9997592568397522
379,4501,decompx,-0.09725724212054548,0.02538018863134343,0.07899896800518036
380,3622,decompx,0.35292552294032203,-0.581547325920491,0.35742297768592834
381,2034,decompx,0.12279844115365227,0.00394004133512389,0.9999349117279053
382,363,decompx,0.44534008408134634,0.167733909054236,0.9986516833305359
383,3374,decompx,0.7571159068508732,0.03772903146112666,0.9990923404693604
384,1640,decompx,0.4732291879522246,0.07723701147492541,0.9997460246086121
385,1448,decompx,0.7497800387160775,0.01465652006762949,0.996951699256897
386,957,decompx,0.6223374237213284,0.02274270389229059,0.9997989535331726
387,4028,decompx,0.8976233022458965,0.039111713299880155,0.9991269707679749
388,3583,decompx,0.8474374422006995,0.0404554552545673,0.9997730851173401
